588.6581203	0.98503	0.99999
588.6584599	0.98444	1
588.6587995	0.9842	1
588.6591356	0.98408	1
588.6594752	0.98378	0.99993
588.6598148	0.98309	0.99975
588.6601509	0.98198	0.99963
588.6604905	0.98059	0.99962
588.6608301	0.97912	0.99975
588.6612355	0.97772	0.99999
588.6615717	0.97639	1
588.6619113	0.97496	1
588.6622508	0.9733	1
588.662587	0.97134	1
588.6629266	0.96922	1
588.6632662	0.9671	1
588.6636023	0.96513	1
588.6640112	0.96333	1
588.6643473	0.96166	1
588.6646869	0.9601	1
588.6650265	0.95863	1
588.6653626	0.95724	1
588.6657022	0.95582	0.99992
588.6660418	0.95426	0.9998
588.666378	0.95257	0.99976
588.6667834	0.95088	0.99976
588.667123	0.94949	0.99979
588.6674626	0.94861	0.99979
588.6677987	0.94827	0.99973
588.6681383	0.94827	0.99959
588.6684779	0.94839	0.99935
588.6688141	0.94851	0.99905
588.6691537	0.94873	0.99877
588.6694933	0.94929	0.99856
588.6698987	0.95031	0.99851
588.6702349	0.95174	0.99867
588.6705745	0.95337	0.99901
588.6709141	0.95498	0.9995
588.6712502	0.95647	1
588.6715898	0.9579	1
588.6719294	0.95939	1
588.6722655	0.96109	1
588.6726745	0.96303	1
588.6730106	0.96516	1
588.6733502	0.96739	1
588.6736898	0.96963	0.99976
588.6740259	0.97179	0.9995
588.6743656	0.97386	0.99933
588.6747052	0.97577	0.99925
588.6750413	0.97746	0.99922
588.6754467	0.97888	0.99918
588.6757864	0.98004	0.99911
588.676126	0.98107	0.999
588.6764621	0.98215	0.99887
588.6768017	0.98338	0.99878
588.6771413	0.98469	0.99877
588.6774775	0.98585	0.99886
588.6778171	0.98657	0.99904
588.6781567	0.98677	0.99926
588.6785621	0.9867	0.99945
588.6788983	0.98679	0.99955
588.6792379	0.98739	0.99953
588.6795775	0.98853	0.99937
588.6799137	0.98982	0.99914
588.6802533	0.99073	0.99892
588.6805929	0.99095	0.99878
588.680929	0.99053	0.9988
588.681338	0.98986	0.999
588.6816741	0.98932	0.99935
588.6820137	0.98906	0.99977
588.6823533	0.989	1
588.6826895	0.98907	1
588.6830291	0.98926	1
588.6833687	0.98967	1
588.6837049	0.99028	1
588.6841103	0.9909	0.99997
588.68445	0.99124	0.9997
588.6847896	0.99117	0.99952
588.6851257	0.99082	0.99949
588.6854654	0.99053	0.99959
588.685805	0.99052	0.99982
588.6861411	0.99074	1
588.6864808	0.99095	1
588.6868204	0.99095	1
588.6872258	0.99082	1
588.687562	0.99078	1
588.6879016	0.99099	1
588.6882412	0.99131	1
588.6885774	0.99144	1
588.688917	0.99117	1
588.6892566	0.99063	1
588.6895928	0.99019	1
588.6900017	0.99011	1
588.6903379	0.99035	1
588.6906775	0.99062	1
588.6910171	0.99063	0.99996
588.6913533	0.99033	0.99958
588.6916929	0.9899	0.9992
588.6920326	0.98948	0.99888
588.6923687	0.98905	0.99865
588.6927742	0.98846	0.99857
588.6931138	0.98763	0.99862
588.6934535	0.98666	0.99876
588.6937896	0.98574	0.99892
588.6941292	0.98495	0.99905
588.6944689	0.98413	0.99908
588.694805	0.98303	0.999
588.6951447	0.98159	0.99881
588.6954843	0.97998	0.99856
588.6958898	0.97847	0.99831
588.6962259	0.97719	0.99813
588.6965656	0.97598	0.99807
588.6969052	0.9746	0.99813
588.6972414	0.97292	0.9983
588.697581	0.97104	0.99855
588.6979206	0.96916	0.9988
588.6982568	0.96746	0.99901
588.6986658	0.96594	0.99915
588.6990019	0.9646	0.99921
588.6993416	0.96347	0.99921
588.6996812	0.9626	0.99919
588.7000174	0.96194	0.9992
588.700357	0.96131	0.99925
588.7006966	0.9605	0.99938
588.7010328	0.95948	0.99957
588.7014383	0.95848	0.99978
588.7017779	0.95782	0.99998
588.7021176	0.95771	1
588.7024538	0.95808	1
588.7027934	0.95872	1
588.703133	0.95949	1
588.7034692	0.9604	1
588.7038088	0.96149	0.99986
588.7041485	0.96268	0.99967
588.704554	0.96379	0.99949
588.7048902	0.9647	0.9993
588.7052298	0.96556	0.99909
588.7055694	0.96666	0.99888
588.7059056	0.96819	0.99865
588.7062453	0.97003	0.9984
588.7065849	0.97181	0.99813
588.7069211	0.97323	0.99784
588.70733	0.97438	0.99752
588.7076662	0.97562	0.99716
588.7080059	0.97727	0.99672
588.7083455	0.97922	0.99618
588.7086817	0.98099	0.99552
588.7090213	0.98217	0.99471
588.709361	0.9828	0.99375
588.7096972	0.98334	0.99266
588.7101027	0.98434	0.99145
588.7104423	0.9859	0.99016
588.710782	0.98758	0.9888
588.7111181	0.98877	0.98737
588.7114578	0.98915	0.98588
588.7117974	0.98897	0.9843
588.7121336	0.98874	0.98263
588.7124733	0.98883	0.98089
588.7128129	0.98917	0.97912
588.7132184	0.98946	0.97742
588.7135546	0.98945	0.97591
588.7138943	0.98921	0.97476
588.7142339	0.9891	0.97409
588.7145701	0.98936	0.974
588.7149098	0.98996	0.97452
588.7152494	0.99059	0.97558
588.7155856	0.99094	0.97709
588.7159946	0.99094	0.97887
588.7163308	0.99079	0.98074
588.7166704	0.99073	0.98254
588.7170101	0.99091	0.98412
588.7173463	0.99128	0.98538
588.7176859	0.99167	0.98629
588.7180256	0.99195	0.98684
588.7183618	0.99207	0.98706
588.7187673	0.99207	0.98698
