TAA,Side,Band_Index,EffCos_Lo,EffCos_Hi,U_1.400eV,U_1.544eV,U_1.689eV,U_1.833eV,U_1.978eV,U_2.122eV,U_2.267eV,U_2.411eV,U_2.556eV,U_2.700eV
50,Dawn,3,0.2000,0.3500,2.885860e+22,7.152345e+25,3.226116e+27,8.574092e+28,4.678404e+29,5.056738e+29,2.426062e+29,7.980593e+28,1.820661e+28,3.063362e+27
50,Dawn,4,0.3500,0.5500,1.022726e+25,4.055318e+25,8.637936e+25,1.708500e+27,2.564310e+28,1.418408e+29,1.592445e+29,6.076519e+28,1.391082e+28,2.378951e+27
50,Dawn,5,0.5500,1.0100,4.268449e+25,8.642745e+25,2.410257e+26,3.094158e+26,1.095365e+27,8.887853e+27,3.666439e+28,4.341907e+28,1.586148e+28,3.009953e+27
50,Dusk,0,0.0000,0.0500,5.504541e+28,2.129350e+29,4.278504e+29,5.930852e+29,5.750463e+29,3.934570e+29,1.815846e+29,5.857580e+28,1.357781e+28,2.373465e+27
50,Dusk,1,0.0500,0.1000,4.879511e+26,2.291405e+28,1.480918e+29,2.416872e+29,2.386643e+29,1.592456e+29,7.280587e+28,2.326837e+28,5.446402e+27,9.006013e+26
50,Dusk,2,0.1000,0.2000,1.759872e+25,2.289624e+27,7.054757e+28,3.494193e+29,4.345901e+29,2.997450e+29,1.387992e+29,4.555090e+28,9.989562e+27,1.748137e+27
50,Dusk,3,0.2000,0.3500,2.002701e+25,3.977402e+25,1.779778e+27,3.996081e+28,2.364733e+29,2.820246e+29,1.384778e+29,4.573050e+28,1.044035e+28,1.704231e+27
50,Dusk,4,0.3500,0.5500,2.130145e+23,2.051077e+25,4.776192e+25,1.169989e+27,1.818666e+28,9.742881e+28,1.139328e+29,4.326069e+28,1.042823e+28,1.703464e+27
50,Dusk,5,0.5500,1.0100,4.263782e+25,8.631570e+25,1.408311e+26,1.414141e+26,8.877632e+26,7.920815e+27,3.355194e+28,3.921010e+28,1.533371e+28,2.773203e+27
51,Dawn,0,0.0000,0.0500,9.646880e+28,3.123002e+29,5.899318e+29,7.794863e+29,7.296659e+29,4.834073e+29,2.218231e+29,7.235460e+28,1.704803e+28,2.893778e+27
51,Dawn,1,0.0500,0.1000,6.235888e+27,8.882861e+28,2.917075e+29,4.059973e+29,3.842479e+29,2.551321e+29,1.168721e+29,3.816265e+28,8.665529e+27,1.443856e+27
51,Dawn,2,0.1000,0.2000,3.700399e+25,5.412410e+27,1.882771e+29,6.861143e+29,7.578619e+29,5.009999e+29,2.292252e+29,7.534659e+28,1.718066e+28,2.850305e+27
51,Dawn,3,0.2000,0.3500,1.014438e+25,5.162544e+25,3.115765e+27,8.576492e+28,4.657115e+29,5.030397e+29,2.410786e+29,7.921536e+28,1.812427e+28,3.034680e+27
51,Dawn,4,0.3500,0.5500,2.022515e+25,4.053909e+25,1.406686e+26,1.716025e+27,2.598108e+28,1.414065e+29,1.577212e+29,6.013364e+28,1.386103e+28,2.335695e+27
51,Dawn,5,0.5500,1.0100,3.265078e+25,8.634673e+25,1.108874e+26,2.024973e+26,1.073214e+27,8.840309e+27,3.645299e+28,4.281605e+28,1.563622e+28,2.976746e+27
51,Dusk,0,0.0000,0.0500,5.529467e+28,2.131702e+29,4.282942e+29,5.936273e+29,5.752490e+29,3.936314e+29,1.816216e+29,5.855825e+28,1.358737e+28,2.369903e+27
51,Dusk,1,0.0500,0.1000,5.368613e+26,2.315536e+28,1.482811e+29,2.417122e+29,2.383962e+29,1.591369e+29,7.270305e+28,2.322209e+28,5.441202e+27,8.964525e+26
51,Dusk,2,0.1000,0.2000,3.220480e+25,2.502102e+27,7.118136e+28,3.490758e+29,4.337176e+29,2.990113e+29,1.384781e+29,4.548159e+28,9.943941e+27,1.752945e+27
51,Dusk,3,0.2000,0.3500,2.620224e+22,5.855823e+25,1.868693e+27,4.097979e+28,2.362517e+29,2.807052e+29,1.378036e+29,4.548625e+28,1.040150e+28,1.696818e+27
51,Dusk,4,0.3500,0.5500,2.081313e+23,3.049846e+25,6.776302e+25,1.330486e+27,1.851783e+28,9.743809e+28,1.129040e+29,4.283516e+28,1.030806e+28,1.687431e+27
51,Dusk,5,0.5500,1.0100,5.259344e+25,5.620944e+25,1.906477e+26,1.440920e+26,1.028678e+27,8.174858e+27,3.360925e+28,3.893888e+28,1.515048e+28,2.746806e+27
52,Dawn,0,0.0000,0.0500,9.475912e+28,3.045506e+29,5.749645e+29,7.599958e+29,7.102244e+29,4.689266e+29,2.141458e+29,6.978749e+28,1.640384e+28,2.805693e+27
52,Dawn,1,0.0500,0.1000,7.968887e+27,9.711737e+28,3.072285e+29,4.262685e+29,4.042057e+29,2.696090e+29,1.246446e+29,4.064475e+28,9.294145e+27,1.541003e+27
52,Dawn,2,0.1000,0.2000,7.178823e+25,5.080238e+27,1.875007e+29,6.757802e+29,7.354744e+29,4.850540e+29,2.219897e+29,7.297630e+28,1.666916e+28,2.762092e+27
52,Dawn,3,0.2000,0.3500,1.002887e+25,4.862474e+25,3.613433e+27,9.532937e+28,4.841222e+29,5.150886e+29,2.463767e+29,8.095107e+28,1.852168e+28,3.090523e+27
52,Dawn,4,0.3500,0.5500,1.022308e+25,3.053413e+25,1.016501e+26,1.554667e+27,2.591784e+28,1.405990e+29,1.561491e+29,5.939646e+28,1.378273e+28,2.352880e+27
52,Dawn,5,0.5500,1.0100,1.261724e+25,1.262664e+26,2.607454e+26,2.334519e+26,1.065408e+27,9.167106e+27,3.672831e+28,4.238201e+28,1.543234e+28,2.964884e+27
52,Dusk,0,0.0000,0.0500,5.543796e+28,2.134717e+29,4.287309e+29,5.940693e+29,5.755737e+29,3.936124e+29,1.817267e+29,5.862335e+28,1.357752e+28,2.376444e+27
52,Dusk,1,0.0500,0.1000,5.274630e+26,2.342997e+28,1.484030e+29,2.416512e+29,2.381133e+29,1.590486e+29,7.267506e+28,2.317746e+28,5.426425e+27,8.923784e+26
52,Dusk,2,0.1000,0.2000,5.663789e+25,2.545454e+27,7.160139e+28,3.489885e+29,4.330136e+29,2.983706e+29,1.381731e+29,4.536736e+28,9.899790e+27,1.737966e+27
52,Dusk,3,0.2000,0.3500,2.539676e+22,5.595486e+25,2.151539e+27,4.176188e+28,2.365680e+29,2.793297e+29,1.370101e+29,4.514423e+28,1.031559e+28,1.679785e+27
52,Dusk,4,0.3500,0.5500,1.020324e+25,4.957318e+23,9.347315e+25,1.198147e+27,1.869878e+28,9.725726e+28,1.119667e+29,4.231083e+28,1.014385e+28,1.671936e+27
52,Dusk,5,0.5500,1.0100,4.254900e+25,5.610305e+25,1.704748e+26,2.007221e+26,1.174855e+27,8.581043e+27,3.370717e+28,3.848949e+28,1.500573e+28,2.722280e+27
53,Dawn,0,0.0000,0.0500,9.278265e+28,2.962781e+29,5.602010e+29,7.400861e+29,6.897580e+29,4.533006e+29,2.065735e+29,6.737136e+28,1.577558e+28,2.738278e+27
53,Dawn,1,0.0500,0.1000,9.786608e+27,1.056393e+29,3.226612e+29,4.467980e+29,4.246110e+29,2.855846e+29,1.322902e+29,4.298923e+28,9.935279e+27,1.607228e+27
53,Dawn,2,0.1000,0.2000,1.572597e+25,4.947851e+27,1.873040e+29,6.750488e+29,7.342188e+29,4.840762e+29,2.213371e+29,7.272013e+28,1.662976e+28,2.748563e+27
53,Dawn,3,0.2000,0.3500,3.002876e+25,1.359131e+26,3.697420e+27,9.509105e+28,4.824619e+29,5.120168e+29,2.449465e+29,8.043951e+28,1.842362e+28,3.071094e+27
53,Dawn,4,0.3500,0.5500,2.022103e+25,4.054953e+25,7.710561e+25,1.643673e+27,2.564669e+28,1.403572e+29,1.544616e+29,5.877169e+28,1.365273e+28,2.309994e+27
53,Dawn,5,0.5500,1.0100,2.258350e+25,1.061857e+26,1.706068e+26,2.895532e+26,1.005451e+27,9.195973e+27,3.672417e+28,4.178387e+28,1.519536e+28,2.893540e+27
53,Dusk,0,0.0000,0.0500,5.563386e+28,2.138957e+29,4.289735e+29,5.944615e+29,5.759307e+29,3.938436e+29,1.817767e+29,5.867007e+28,1.356806e+28,2.393025e+27
53,Dusk,1,0.0500,0.1000,5.333612e+26,2.378527e+28,1.526719e+29,2.505150e+29,2.478086e+29,1.667317e+29,7.622957e+28,2.457305e+28,5.771825e+27,9.472631e+26
53,Dusk,2,0.1000,0.2000,2.213071e+25,2.370510e+27,6.828913e+28,3.448957e+29,4.404914e+29,3.037104e+29,1.406904e+29,4.587015e+28,1.013370e+28,1.794948e+27
53,Dusk,3,0.2000,0.3500,2.419241e+22,6.968684e+25,1.777585e+27,3.758744e+28,2.180817e+29,2.638320e+29,1.295486e+29,4.299632e+28,9.701659e+27,1.561984e+27
53,Dusk,4,0.3500,0.5500,1.982903e+23,2.049166e+25,7.250929e+25,1.349296e+27,1.933568e+28,9.683853e+28,1.108255e+29,4.186385e+28,1.007142e+28,1.666686e+27
53,Dusk,5,0.5500,1.0100,2.250401e+25,9.599532e+25,1.002993e+26,2.306117e+26,1.210795e+27,8.861342e+27,3.345290e+28,3.849095e+28,1.487120e+28,2.726749e+27
54,Dawn,0,0.0000,0.0500,9.053357e+28,2.878729e+29,5.451570e+29,7.197854e+29,6.688605e+29,4.372571e+29,1.985246e+29,6.495012e+28,1.513364e+28,2.627655e+27
54,Dawn,1,0.0500,0.1000,1.170085e+28,1.143908e+29,3.385670e+29,4.675955e+29,4.458455e+29,3.016246e+29,1.403614e+29,4.543524e+28,1.056931e+28,1.736491e+27
54,Dawn,2,0.1000,0.2000,5.381994e+25,4.933563e+27,1.866969e+29,6.743102e+29,7.329837e+29,4.830604e+29,2.208459e+29,7.259445e+28,1.655039e+28,2.745066e+27
54,Dawn,3,0.2000,0.3500,3.013452e+25,1.066966e+26,3.641645e+27,9.475970e+28,4.779363e+29,5.003351e+29,2.385015e+29,7.820830e+28,1.793556e+28,2.988727e+27
54,Dawn,4,0.3500,0.5500,2.020681e+25,3.050028e+25,7.595035e+25,1.953363e+27,2.866646e+28,1.472506e+29,1.550325e+29,5.790032e+28,1.357831e+28,2.260000e+27
54,Dawn,5,0.5500,1.0100,4.256389e+25,6.613870e+25,2.005331e+26,2.247666e+26,1.379471e+27,1.053904e+28,3.932174e+28,4.308244e+28,1.532400e+28,2.946069e+27
54,Dusk,0,0.0000,0.0500,5.578338e+28,2.142264e+29,4.293206e+29,5.949257e+29,5.763016e+29,3.940928e+29,1.817355e+29,5.870963e+28,1.357926e+28,2.409675e+27
54,Dusk,1,0.0500,0.1000,5.753561e+26,2.403304e+28,1.527410e+29,2.504587e+29,2.475473e+29,1.665212e+29,7.613659e+28,2.453232e+28,5.755519e+27,9.429749e+26
54,Dusk,2,0.1000,0.2000,3.051177e+25,2.418623e+27,6.937032e+28,3.475567e+29,4.484330e+29,3.088384e+29,1.429320e+29,4.660515e+28,1.031122e+28,1.806018e+27
54,Dusk,3,0.2000,0.3500,2.331737e+22,6.220185e+25,1.539449e+27,3.589926e+28,2.091093e+29,2.560964e+29,1.260883e+29,4.180966e+28,9.449850e+27,1.519989e+27
54,Dusk,4,0.3500,0.5500,1.019335e+25,3.049023e+25,8.172915e+25,1.299094e+27,1.972821e+28,9.682320e+28,1.099001e+29,4.133891e+28,9.934337e+27,1.671559e+27
54,Dusk,5,0.5500,1.0100,4.245905e+25,9.588768e+25,1.400964e+26,1.826199e+26,1.163617e+27,9.277218e+27,3.340874e+28,3.831474e+28,1.460267e+28,2.663720e+27
55,Dawn,0,0.0000,0.0500,8.722080e+28,2.711188e+29,5.096017e+29,6.731315e+29,6.256821e+29,4.067139e+29,1.843072e+29,6.034849e+28,1.410835e+28,2.434756e+27
55,Dawn,1,0.0500,0.1000,1.449758e+28,1.314617e+29,3.747004e+29,5.147909e+29,4.890378e+29,3.322274e+29,1.546040e+29,5.000609e+28,1.162531e+28,1.927728e+27
55,Dawn,2,0.1000,0.2000,4.791071e+25,4.919632e+27,1.862580e+29,6.734723e+29,7.313798e+29,4.819692e+29,2.202337e+29,7.249475e+28,1.655030e+28,2.731417e+27
55,Dawn,3,0.2000,0.3500,1.002556e+25,1.069862e+26,3.666611e+27,9.436377e+28,4.740932e+29,4.900174e+29,2.325782e+29,7.619639e+28,1.745443e+28,2.924727e+27
55,Dawn,4,0.3500,0.5500,2.019793e+25,3.047761e+25,9.045679e+25,1.833576e+27,2.992632e+28,1.531905e+29,1.559639e+29,5.772890e+28,1.347770e+28,2.215311e+27
55,Dawn,5,0.5500,1.0100,5.253870e+25,9.607839e+25,1.404246e+26,2.142535e+26,1.256503e+27,1.110099e+28,4.097470e+28,4.404808e+28,1.542225e+28,2.965919e+27
55,Dusk,0,0.0000,0.0500,5.594580e+28,2.145723e+29,4.297391e+29,5.953977e+29,5.765827e+29,3.943870e+29,1.818121e+29,5.878159e+28,1.359102e+28,2.416416e+27
55,Dusk,1,0.0500,0.1000,5.623605e+26,2.432322e+28,1.529093e+29,2.500922e+29,2.473071e+29,1.664184e+29,7.606714e+28,2.448283e+28,5.749514e+27,9.387473e+26
55,Dusk,2,0.1000,0.2000,1.665155e+25,2.623955e+27,7.040453e+28,3.501364e+29,4.550875e+29,3.139955e+29,1.455475e+29,4.752414e+28,1.057661e+28,1.835266e+27
55,Dusk,3,0.2000,0.3500,1.002228e+25,3.763432e+25,1.528063e+27,3.446711e+28,2.014247e+29,2.485344e+29,1.224335e+29,4.038015e+28,9.161665e+27,1.490169e+27
55,Dusk,4,0.3500,0.5500,2.018838e+25,4.053796e+25,1.306475e+26,1.487999e+27,2.063604e+28,9.684118e+28,1.089787e+29,4.088810e+28,9.810834e+27,1.656556e+27
55,Dusk,5,0.5500,1.0100,3.241387e+25,1.057795e+26,1.899238e+26,2.484731e+26,1.092005e+27,9.106798e+27,3.376351e+28,3.823859e+28,1.448653e+28,2.584011e+27
56,Dawn,0,0.0000,0.0500,8.719674e+28,2.713568e+29,5.098464e+29,6.734407e+29,6.260841e+29,4.067580e+29,1.843280e+29,6.033764e+28,1.408482e+28,2.430758e+27
56,Dawn,1,0.0500,0.1000,1.404244e+28,1.298696e+29,3.579803e+29,4.908422e+29,4.650042e+29,3.154901e+29,1.469667e+29,4.746420e+28,1.113861e+28,1.818695e+27
56,Dawn,2,0.1000,0.2000,3.488741e+25,6.249290e+27,2.030195e+29,6.964087e+29,7.537364e+29,4.977149e+29,2.273612e+29,7.490204e+28,1.699986e+28,2.809153e+27
56,Dawn,3,0.2000,0.3500,1.002550e+25,1.583674e+26,3.533507e+27,9.425188e+28,4.723605e+29,4.869972e+29,2.313170e+29,7.557195e+28,1.735649e+28,2.878594e+27
56,Dawn,4,0.3500,0.5500,1.019620e+25,1.047368e+25,9.151649e+25,1.806917e+27,2.984957e+28,1.518736e+29,1.542784e+29,5.717945e+28,1.342354e+28,2.177588e+27
56,Dawn,5,0.5500,1.0100,5.250533e+25,9.599848e+25,1.403371e+26,2.148275e+26,1.298210e+27,1.085241e+28,4.094984e+28,4.364983e+28,1.515197e+28,2.886960e+27
56,Dusk,0,0.0000,0.0500,5.613138e+28,2.149655e+29,4.301031e+29,5.958334e+29,5.767796e+29,3.945605e+29,1.817882e+29,5.880664e+28,1.361346e+28,2.413273e+27
56,Dusk,1,0.0500,0.1000,5.936251e+26,2.466996e+28,1.561211e+29,2.586014e+29,2.563908e+29,1.732767e+29,7.969363e+28,2.561843e+28,6.005785e+27,1.017580e+27
56,Dusk,2,0.1000,0.2000,3.235280e+25,2.665253e+27,6.850783e+28,3.465659e+29,4.618249e+29,3.196948e+29,1.477481e+29,4.812669e+28,1.075520e+28,1.821248e+27
56,Dusk,3,0.2000,0.3500,2.286036e+22,3.453359e+25,1.377214e+27,3.034569e+28,1.851711e+29,2.373608e+29,1.180885e+29,3.908827e+28,8.764349e+27,1.459072e+27
56,Dusk,4,0.3500,0.5500,1.018930e+25,1.045349e+25,9.657312e+25,1.563645e+27,2.018748e+28,9.341687e+28,1.064258e+29,4.032534e+28,9.627183e+27,1.630745e+27
56,Dusk,5,0.5500,1.0100,2.236126e+25,9.565354e+25,1.097424e+26,1.637851e+26,1.152136e+27,8.968544e+27,3.310504e+28,3.711346e+28,1.409694e+28,2.522092e+27
57,Dawn,0,0.0000,0.0500,8.401497e+28,2.621865e+29,4.924303e+29,6.510862e+29,6.025230e+29,3.891536e+29,1.754554e+29,5.750687e+28,1.346226e+28,2.319972e+27
57,Dawn,1,0.0500,0.1000,1.640174e+28,1.394526e+29,3.759775e+29,5.139050e+29,4.886996e+29,3.330951e+29,1.558532e+29,5.033723e+28,1.171205e+28,1.938007e+27
57,Dawn,2,0.1000,0.2000,4.065255e+25,6.162100e+27,2.021642e+29,6.951421e+29,7.522906e+29,4.968289e+29,2.268902e+29,7.471851e+28,1.696478e+28,2.784899e+27
57,Dawn,3,0.2000,0.3500,1.002546e+25,9.647986e+25,3.348666e+27,9.360239e+28,4.699657e+29,4.841732e+29,2.300802e+29,7.512131e+28,1.726637e+28,2.852523e+27
57,Dawn,4,0.3500,0.5500,6.018644e+25,4.690214e+23,8.225127e+25,1.818416e+27,2.966860e+28,1.507709e+29,1.507055e+29,5.553939e+28,1.299638e+28,2.097657e+27
57,Dawn,5,0.5500,1.0100,3.247988e+25,1.059375e+26,1.201930e+26,1.715903e+26,1.456058e+27,1.139695e+28,4.281382e+28,4.440004e+28,1.516290e+28,2.852420e+27
57,Dusk,0,0.0000,0.0500,5.628917e+28,2.153327e+29,4.303965e+29,5.963142e+29,5.771343e+29,3.947980e+29,1.818214e+29,5.888396e+28,1.359643e+28,2.410223e+27
57,Dusk,1,0.0500,0.1000,6.893631e+26,2.499654e+28,1.561977e+29,2.582788e+29,2.561215e+29,1.731709e+29,7.961106e+28,2.563474e+28,5.978959e+27,1.013008e+27
57,Dusk,2,0.1000,0.2000,2.159013e+25,2.782914e+27,6.940190e+28,3.467826e+29,4.605400e+29,3.188144e+29,1.472652e+29,4.794715e+28,1.074027e+28,1.815138e+27
57,Dusk,3,0.2000,0.3500,2.203294e+22,4.014414e+25,1.500480e+27,3.093906e+28,1.853606e+29,2.361327e+29,1.173218e+29,3.878844e+28,8.728824e+27,1.435049e+27
57,Dusk,4,0.3500,0.5500,2.018417e+25,4.044123e+25,1.057703e+26,1.638761e+27,2.105470e+28,9.386222e+28,1.053854e+29,3.996542e+28,9.531446e+27,1.587113e+27
57,Dusk,5,0.5500,1.0100,3.231599e+25,2.554514e+25,1.395230e+26,2.250325e+26,1.280146e+27,9.401586e+27,3.321390e+28,3.678320e+28,1.384750e+28,2.468661e+27
58,Dawn,0,0.0000,0.0500,8.408544e+28,2.622552e+29,4.925046e+29,6.513163e+29,6.027598e+29,3.891895e+29,1.754988e+29,5.753982e+28,1.346952e+28,2.316151e+27
58,Dawn,1,0.0500,0.1000,1.556341e+28,1.397038e+29,3.764726e+29,5.144021e+29,4.888078e+29,3.331920e+29,1.559602e+29,5.036206e+28,1.171468e+28,1.940178e+27
58,Dawn,2,0.1000,0.2000,3.340034e+25,5.977857e+27,2.008492e+29,6.828810e+29,7.298288e+29,4.809804e+29,2.199544e+29,7.219992e+28,1.648322e+28,2.677721e+27
58,Dawn,3,0.2000,0.3500,1.002564e+25,9.934267e+25,3.843778e+27,1.044911e+29,4.889752e+29,4.965401e+29,2.352511e+29,7.696442e+28,1.768437e+28,2.929993e+27
58,Dawn,4,0.3500,0.5500,1.848275e+23,4.045252e+25,1.028746e+26,1.896906e+27,2.918870e+28,1.498071e+29,1.490382e+29,5.497279e+28,1.284470e+28,2.062824e+27
58,Dawn,5,0.5500,1.0100,4.244666e+25,9.585801e+25,2.100580e+26,2.268221e+26,1.271619e+27,1.161225e+28,4.277748e+28,4.416717e+28,1.503436e+28,2.817272e+27
58,Dusk,0,0.0000,0.0500,5.659111e+28,2.188497e+29,4.391824e+29,6.116031e+29,5.947021e+29,4.064402e+29,1.872523e+29,6.068693e+28,1.397550e+28,2.484086e+27
58,Dusk,1,0.0500,0.1000,5.661318e+26,2.222418e+28,1.506297e+29,2.518242e+29,2.475838e+29,1.677875e+29,7.774828e+28,2.496613e+28,5.916701e+27,9.637184e+26
58,Dusk,2,0.1000,0.2000,4.951757e+25,2.731518e+27,6.739718e+28,3.387211e+29,4.503177e+29,3.117173e+29,1.432145e+29,4.657945e+28,1.037744e+28,1.777363e+27
58,Dusk,3,0.2000,0.3500,2.441511e+22,3.770658e+25,1.512323e+27,3.163349e+28,1.884922e+29,2.445664e+29,1.230589e+29,4.062986e+28,9.225820e+27,1.530347e+27
58,Dusk,4,0.3500,0.5500,3.017588e+25,4.212974e+23,6.751396e+25,1.372009e+27,1.812068e+28,8.460241e+28,9.815392e+28,3.747496e+28,8.979513e+27,1.485716e+27
58,Dusk,5,0.5500,1.0100,4.227092e+25,7.543723e+25,8.934550e+25,1.634277e+26,1.258648e+27,1.000155e+28,3.359109e+28,3.639125e+28,1.355807e+28,2.409229e+27
59,Dawn,0,0.0000,0.0500,8.085570e+28,2.527253e+29,4.755270e+29,6.274959e+29,5.778964e+29,3.703339e+29,1.669378e+29,5.460676e+28,1.284023e+28,2.165673e+27
59,Dawn,1,0.0500,0.1000,1.771493e+28,1.497875e+29,3.941854e+29,5.386667e+29,5.139964e+29,3.519564e+29,1.644762e+29,5.326474e+28,1.234196e+28,2.098688e+27
59,Dawn,2,0.1000,0.2000,4.831723e+25,5.581065e+27,1.999556e+29,6.817985e+29,7.289734e+29,4.796107e+29,2.194426e+29,7.205503e+28,1.642160e+28,2.654456e+27
59,Dawn,3,0.2000,0.3500,1.002932e+25,9.942066e+25,4.008071e+27,1.044619e+29,4.863250e+29,4.939974e+29,2.339199e+29,7.645857e+28,1.750871e+28,2.912992e+27
59,Dawn,4,0.3500,0.5500,3.017700e+25,3.043833e+25,1.124648e+26,1.822934e+27,2.911732e+28,1.479440e+29,1.457850e+29,5.355098e+28,1.251877e+28,2.046673e+27
59,Dawn,5,0.5500,1.0100,5.241960e+25,7.579323e+25,9.999481e+25,2.160253e+26,1.366537e+27,1.246575e+28,4.472927e+28,4.454822e+28,1.492569e+28,2.834505e+27
59,Dusk,0,0.0000,0.0500,5.665242e+28,2.191600e+29,4.395899e+29,6.120658e+29,5.951067e+29,4.066524e+29,1.873987e+29,6.071525e+28,1.396875e+28,2.491053e+27
59,Dusk,1,0.0500,0.1000,5.841610e+26,2.283878e+28,1.533086e+29,2.598138e+29,2.555244e+29,1.740255e+29,8.083031e+28,2.598898e+28,6.126453e+27,1.013997e+27
59,Dusk,2,0.1000,0.2000,7.579343e+25,2.992267e+27,6.560394e+28,3.306643e+29,4.408682e+29,3.043244e+29,1.395306e+29,4.530126e+28,1.010978e+28,1.707217e+27
59,Dusk,3,0.2000,0.3500,1.002349e+25,5.560668e+25,1.609205e+27,3.238849e+28,1.890899e+29,2.431373e+29,1.221140e+29,4.030893e+28,9.181757e+27,1.504857e+27
59,Dusk,4,0.3500,0.5500,1.708629e+23,5.748136e+23,8.145591e+25,1.460150e+27,1.852120e+28,8.448228e+28,9.711050e+28,3.712720e+28,8.878593e+27,1.495169e+27
59,Dusk,5,0.5500,1.0100,2.222550e+25,6.532849e+25,6.913987e+25,2.258710e+26,1.248872e+27,9.838495e+27,3.367480e+28,3.627544e+28,1.342548e+28,2.341881e+27
60,Dawn,0,0.0000,0.0500,8.085303e+28,2.527871e+29,4.755910e+29,6.277729e+29,5.779137e+29,3.702472e+29,1.669439e+29,5.457420e+28,1.282838e+28,2.172148e+27
60,Dawn,1,0.0500,0.1000,1.645190e+28,1.497647e+29,3.948195e+29,5.389597e+29,5.142107e+29,3.519714e+29,1.643812e+29,5.327236e+28,1.235062e+28,2.100011e+27
60,Dawn,2,0.1000,0.2000,7.574706e+25,5.551175e+27,1.988928e+29,6.806819e+29,7.273494e+29,4.785185e+29,2.191474e+29,7.176978e+28,1.636996e+28,2.641301e+27
60,Dawn,3,0.2000,0.3500,1.021133e+25,1.358874e+26,3.650337e+27,1.045587e+29,4.844106e+29,4.912797e+29,2.323542e+29,7.609010e+28,1.739519e+28,2.896331e+27
60,Dawn,4,0.3500,0.5500,2.017552e+25,1.042038e+25,1.141634e+26,1.836629e+27,2.882850e+28,1.469815e+29,1.440790e+29,5.284336e+28,1.237810e+28,2.082298e+27
60,Dawn,5,0.5500,1.0100,3.238657e+25,8.571413e+25,1.198764e+26,2.866191e+26,1.524283e+27,1.262929e+28,4.495428e+28,4.428126e+28,1.470160e+28,2.760781e+27
60,Dusk,0,0.0000,0.0500,5.677758e+28,2.193996e+29,4.400364e+29,6.123180e+29,5.953732e+29,4.068184e+29,1.875766e+29,6.075734e+28,1.395289e+28,2.488168e+27
60,Dusk,1,0.0500,0.1000,6.868188e+26,2.326846e+28,1.554627e+29,2.676348e+29,2.635564e+29,1.803505e+29,8.395725e+28,2.698578e+28,6.396239e+27,1.052019e+27
60,Dusk,2,0.1000,0.2000,2.589052e+25,2.869420e+27,6.431088e+28,3.228439e+29,4.314768e+29,2.968764e+29,1.356722e+29,4.413872e+28,9.814338e+27,1.669733e+27
60,Dusk,3,0.2000,0.3500,2.002418e+25,4.547037e+25,1.785814e+27,3.362273e+28,1.902821e+29,2.452106e+29,1.237137e+29,4.070112e+28,9.312320e+27,1.524728e+27
60,Dusk,4,0.3500,0.5500,1.643006e+23,1.039386e+25,8.478333e+25,1.427158e+27,1.844502e+28,8.102312e+28,9.388362e+28,3.601916e+28,8.639941e+27,1.440465e+27
60,Dusk,5,0.5500,1.0100,2.218031e+25,8.522030e+25,1.189533e+26,2.584574e+26,1.307563e+27,1.024690e+28,3.430799e+28,3.588475e+28,1.319625e+28,2.307528e+27
61,Dawn,0,0.0000,0.0500,7.757466e+28,2.430166e+29,4.575476e+29,6.017074e+29,5.506681e+29,3.502148e+29,1.576825e+29,5.151045e+28,1.230837e+28,2.104871e+27
61,Dawn,1,0.0500,0.1000,1.841474e+28,1.595685e+29,4.135568e+29,5.656977e+29,5.416825e+29,3.720874e+29,1.737723e+29,5.627445e+28,1.288584e+28,2.184817e+27
61,Dawn,2,0.1000,0.2000,3.981400e+25,5.239139e+27,1.972945e+29,6.690567e+29,7.057083e+29,4.633051e+29,2.124735e+29,6.962516e+28,1.592374e+28,2.599242e+27
61,Dawn,3,0.2000,0.3500,2.505161e+22,1.394298e+26,4.133122e+27,1.142960e+29,5.013912e+29,4.977609e+29,2.344843e+29,7.668979e+28,1.746110e+28,2.886337e+27
61,Dawn,4,0.3500,0.5500,2.016746e+25,3.040112e+25,1.361995e+26,1.817182e+27,3.003747e+28,1.502238e+29,1.432477e+29,5.234094e+28,1.217999e+28,2.050777e+27
61,Dawn,5,0.5500,1.0100,2.236108e+25,9.565311e+25,1.197208e+26,2.388026e+26,1.907682e+27,1.387163e+28,4.711223e+28,4.514783e+28,1.505608e+28,2.806876e+27
61,Dusk,0,0.0000,0.0500,5.696581e+28,2.197768e+29,4.405495e+29,6.129762e+29,5.956583e+29,4.071462e+29,1.876651e+29,6.077290e+28,1.394782e+28,2.485423e+27
61,Dusk,1,0.0500,0.1000,7.014654e+26,2.433721e+28,1.644724e+29,2.953475e+29,2.941370e+29,2.024878e+29,9.412542e+28,3.068518e+28,7.122985e+27,1.166462e+27
61,Dusk,2,0.1000,0.2000,2.404496e+25,2.104473e+27,5.614364e+28,2.970187e+29,4.075970e+29,2.806006e+29,1.279526e+29,4.129171e+28,9.298982e+27,1.567509e+27
61,Dusk,3,0.2000,0.3500,1.002306e+25,6.422161e+25,1.778922e+27,3.206010e+28,1.818556e+29,2.369865e+29,1.197017e+29,3.956390e+28,8.992737e+27,1.478199e+27
61,Dusk,4,0.3500,0.5500,4.015941e+25,3.038203e+25,1.020816e+26,1.468361e+27,1.862517e+28,8.098210e+28,9.316200e+28,3.574639e+28,8.598439e+27,1.441581e+27
