TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
180,3.8515e+29,7.4599e+28,2.8373e+29,1.9752e+28,7.0670e+27,5.5377e+28,1.9222e+28,2.1166e+29,7.2067e+28,1.3681e+28,6.0710e+27,3.4170e+27,3.6500e+27,19.4,73.7,5.1,1.8,3.8502e+29,3.7740e+29,4.7000e+27,2.9110e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
181,3.8848e+29,7.4951e+28,2.8680e+29,1.9654e+28,7.0740e+27,5.6003e+28,1.8948e+28,2.1540e+29,7.1398e+28,1.3577e+28,6.0770e+27,3.5420e+27,3.5320e+27,19.3,73.8,5.1,1.8,3.8845e+29,3.8087e+29,4.6280e+27,2.9490e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
182,3.8961e+29,7.5262e+28,2.8686e+29,2.0417e+28,7.0620e+27,5.2643e+28,2.2619e+28,2.0239e+29,8.4477e+28,1.3340e+28,7.0770e+27,3.5020e+27,3.5600e+27,19.3,73.6,5.2,1.8,3.8956e+29,3.8189e+29,4.7140e+27,2.9550e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
183,3.9158e+29,7.4803e+28,2.8916e+29,2.0533e+28,7.0870e+27,5.1898e+28,2.2905e+28,2.0384e+29,8.5319e+28,1.3329e+28,7.2040e+27,3.5220e+27,3.5650e+27,19.1,73.8,5.2,1.8,3.9154e+29,3.8387e+29,4.6440e+27,3.0270e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
184,3.9090e+29,7.5754e+28,2.8812e+29,1.9945e+28,7.0800e+27,5.2710e+28,2.3044e+28,2.0516e+29,8.2962e+28,1.3031e+28,6.9140e+27,3.5170e+27,3.5630e+27,19.4,73.7,5.1,1.8,3.9097e+29,3.8350e+29,4.6370e+27,2.8280e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
185,3.9243e+29,7.5454e+28,2.8993e+29,1.9964e+28,7.0820e+27,5.3009e+28,2.2445e+28,2.0846e+29,8.1478e+28,1.3035e+28,6.9290e+27,3.5800e+27,3.5020e+27,19.2,73.9,5.1,1.8,3.9241e+29,3.8484e+29,4.6190e+27,2.9580e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.8
186,3.9295e+29,7.5162e+28,2.9063e+29,2.0090e+28,7.0680e+27,4.9327e+28,2.5835e+28,1.9599e+29,9.4643e+28,1.2604e+28,7.4860e+27,3.5170e+27,3.5510e+27,19.1,74.0,5.1,1.8,3.9285e+29,3.8533e+29,4.6520e+27,2.8680e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
187,3.9338e+29,7.5370e+28,2.9064e+29,2.0302e+28,7.0640e+27,4.9250e+28,2.6120e+28,1.9556e+29,9.5077e+28,1.2277e+28,8.0250e+27,3.5260e+27,3.5380e+27,19.2,73.9,5.2,1.8,3.9337e+29,3.8558e+29,4.8030e+27,2.9900e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
188,3.9682e+29,7.6044e+28,2.9347e+29,2.0213e+28,7.0860e+27,5.0251e+28,2.5793e+28,2.0089e+29,9.2580e+28,1.2252e+28,7.9610e+27,3.5080e+27,3.5780e+27,19.2,74.0,5.1,1.8,3.9693e+29,3.8924e+29,4.8510e+27,2.8440e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
189,3.9625e+29,7.5414e+28,2.9364e+29,2.0126e+28,7.0690e+27,4.9968e+28,2.5446e+28,2.0379e+29,8.9850e+28,1.2167e+28,7.9590e+27,3.5600e+27,3.5090e+27,19.0,74.1,5.1,1.8,3.9620e+29,3.8851e+29,4.8430e+27,2.8480e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
190,3.9523e+29,7.5596e+28,2.9258e+29,1.9990e+28,7.0570e+27,4.7196e+28,2.8400e+28,1.9249e+29,1.0009e+29,1.1784e+28,8.2060e+27,3.4780e+27,3.5790e+27,19.1,74.0,5.1,1.8,3.9495e+29,3.8728e+29,4.8290e+27,2.8340e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
191,3.9733e+29,7.5380e+28,2.9496e+29,1.9919e+28,7.0710e+27,4.6042e+28,2.9338e+28,1.9007e+29,1.0490e+29,1.1566e+28,8.3530e+27,3.4950e+27,3.5760e+27,19.0,74.2,5.0,1.8,3.9756e+29,3.8996e+29,4.6850e+27,2.9120e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
192,3.9774e+29,7.5830e+28,2.9488e+29,1.9951e+28,7.0790e+27,4.6933e+28,2.8897e+28,1.9294e+29,1.0194e+29,1.1473e+28,8.4780e+27,3.5110e+27,3.5680e+27,19.1,74.1,5.0,1.8,3.9763e+29,3.8990e+29,4.8450e+27,2.8820e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
193,3.9675e+29,7.5207e+28,2.9492e+29,1.9552e+28,7.0670e+27,4.7001e+28,2.8206e+28,1.9611e+29,9.8810e+28,1.1217e+28,8.3350e+27,3.5570e+27,3.5100e+27,19.0,74.3,4.9,1.8,3.9668e+29,3.8919e+29,4.7360e+27,2.7500e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
194,3.9994e+29,7.6295e+28,2.9711e+29,1.9469e+28,7.0640e+27,4.5725e+28,3.0570e+28,1.8955e+29,1.0756e+29,1.0756e+28,8.7130e+27,3.5180e+27,3.5460e+27,19.1,74.3,4.9,1.8,3.9993e+29,3.9237e+29,4.7810e+27,2.7810e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
195,3.9690e+29,7.5432e+28,2.9453e+29,1.9869e+28,7.0740e+27,4.3570e+28,3.1862e+28,1.8130e+29,1.1322e+29,1.0681e+28,9.1880e+27,3.4650e+27,3.6090e+27,19.0,74.2,5.0,1.8,3.9696e+29,3.8946e+29,4.6770e+27,2.8180e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
196,3.9711e+29,7.5706e+28,2.9508e+29,1.9264e+28,7.0640e+27,4.4284e+28,3.1422e+28,1.8529e+29,1.0979e+29,1.0419e+28,8.8450e+27,3.4650e+27,3.5990e+27,19.1,74.3,4.9,1.8,3.9726e+29,3.8969e+29,4.7890e+27,2.7780e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
197,3.9493e+29,7.5185e+28,2.9355e+29,1.9144e+28,7.0560e+27,4.4388e+28,3.0797e+28,1.8779e+29,1.0576e+29,1.0298e+28,8.8460e+27,3.5690e+27,3.4870e+27,19.0,74.3,4.8,1.8,3.9481e+29,3.8724e+29,4.6920e+27,2.8820e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
198,3.9709e+29,7.5616e+28,2.9530e+29,1.9084e+28,7.0890e+27,4.3962e+28,3.1654e+28,1.8777e+29,1.0754e+29,1.0223e+28,8.8610e+27,3.5620e+27,3.5270e+27,19.0,74.4,4.8,1.8,3.9718e+29,3.8972e+29,4.6290e+27,2.8260e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
199,3.9271e+29,7.5216e+28,2.9150e+29,1.8952e+28,7.0450e+27,4.1128e+28,3.4088e+28,1.7452e+29,1.1698e+29,9.8780e+27,9.0740e+27,3.5270e+27,3.5180e+27,19.2,74.2,4.8,1.8,3.9268e+29,3.8527e+29,4.6100e+27,2.7980e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
200,3.9392e+29,7.5228e+28,2.9284e+29,1.8778e+28,7.0710e+27,4.1785e+28,3.3443e+28,1.7822e+29,1.1462e+29,9.7630e+27,9.0150e+27,3.5200e+27,3.5510e+27,19.1,74.3,4.8,1.8,3.9388e+29,3.8654e+29,4.5010e+27,2.8360e+27,0.0000e+00,0.0000e+00,98.1,1.1,0.7
201,3.8983e+29,7.4385e+28,2.8958e+29,1.8830e+28,7.0400e+27,4.1661e+28,3.2724e+28,1.7977e+29,1.0981e+29,9.8040e+27,9.0260e+27,3.5540e+27,3.4860e+27,19.1,74.3,4.8,1.8,3.8993e+29,3.8242e+29,4.6720e+27,2.8360e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.7
202,3.9047e+29,7.4200e+28,2.9068e+29,1.8529e+28,7.0670e+27,4.2282e+28,3.1918e+28,1.8316e+29,1.0752e+29,9.4950e+27,9.0340e+27,3.5730e+27,3.4940e+27,19.0,74.4,4.7,1.8,3.9060e+29,3.8300e+29,4.5710e+27,3.0330e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.8
203,3.8798e+29,7.4039e+28,2.8856e+29,1.8333e+28,7.0520e+27,3.8943e+28,3.5096e+28,1.6776e+29,1.2079e+29,9.1020e+27,9.2310e+27,3.4910e+27,3.5610e+27,19.1,74.4,4.7,1.8,3.8810e+29,3.8077e+29,4.3630e+27,2.9660e+27,0.0000e+00,0.0000e+00,98.1,1.1,0.8
204,3.8779e+29,7.3604e+28,2.8890e+29,1.8211e+28,7.0760e+27,3.9110e+28,3.4494e+28,1.7005e+29,1.1885e+29,9.1330e+27,9.0780e+27,3.5020e+27,3.5740e+27,19.0,74.5,4.7,1.8,3.8767e+29,3.8024e+29,4.4720e+27,2.9580e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.8
205,3.8596e+29,7.3008e+28,2.8789e+29,1.8021e+28,7.0460e+27,3.9425e+28,3.3583e+28,1.7399e+29,1.1390e+29,8.9750e+27,9.0460e+27,3.5200e+27,3.5260e+27,18.9,74.6,4.7,1.8,3.8591e+29,3.7859e+29,4.3050e+27,3.0180e+27,0.0000e+00,0.0000e+00,98.1,1.1,0.8
206,3.8402e+29,7.3231e+28,2.8591e+29,1.7821e+28,7.0660e+27,4.0000e+28,3.3231e+28,1.7596e+29,1.0994e+29,8.9120e+27,8.9090e+27,3.5460e+27,3.5200e+27,19.1,74.5,4.6,1.8,3.8417e+29,3.7669e+29,4.4490e+27,3.0320e+27,0.0000e+00,0.0000e+00,98.1,1.2,0.8
207,3.8056e+29,7.2704e+28,2.8317e+29,1.7644e+28,7.0400e+27,3.8509e+28,3.4195e+28,1.6867e+29,1.1450e+29,8.7490e+27,8.8950e+27,3.5160e+27,3.5240e+27,19.1,74.4,4.6,1.8,3.8054e+29,3.7317e+29,4.2980e+27,3.0640e+27,0.0000e+00,0.0000e+00,98.1,1.1,0.8
208,3.7938e+29,7.2331e+28,2.8246e+29,1.7539e+28,7.0580e+27,3.7261e+28,3.5070e+28,1.6384e+29,1.1862e+29,8.5090e+27,9.0300e+27,3.5520e+27,3.5060e+27,19.1,74.5,4.6,1.9,3.7942e+29,3.7186e+29,4.3800e+27,3.1780e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.8
209,3.7715e+29,7.2601e+28,2.8021e+29,1.7280e+28,7.0610e+27,3.7876e+28,3.4725e+28,1.6587e+29,1.1434e+29,8.4900e+27,8.7900e+27,3.5000e+27,3.5610e+27,19.3,74.3,4.6,1.9,3.7722e+29,3.6962e+29,4.3870e+27,3.2130e+27,0.0000e+00,0.0000e+00,98.0,1.2,0.9
210,3.7566e+29,7.1091e+28,2.8044e+29,1.7076e+28,7.0550e+27,3.7567e+28,3.3524e+28,1.6941e+29,1.1103e+29,8.2830e+27,8.7930e+27,3.5190e+27,3.5360e+27,18.9,74.7,4.5,1.9,3.7575e+29,3.6840e+29,4.1610e+27,3.1960e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
211,3.7391e+29,7.1681e+28,2.7819e+29,1.6993e+28,7.0490e+27,3.8403e+28,3.3278e+28,1.7023e+29,1.0797e+29,8.3070e+27,8.6860e+27,3.5840e+27,3.4650e+27,19.2,74.4,4.5,1.9,3.7386e+29,3.6633e+29,4.2830e+27,3.2520e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
212,3.7253e+29,7.0849e+28,2.7800e+29,1.6635e+28,7.0470e+27,3.6035e+28,3.4814e+28,1.6064e+29,1.1736e+29,8.0800e+27,8.5550e+27,3.4930e+27,3.5540e+27,19.0,74.6,4.5,1.9,3.7260e+29,3.6512e+29,4.1910e+27,3.2880e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
213,3.6898e+29,7.0258e+28,2.7507e+29,1.6616e+28,7.0300e+27,3.5843e+28,3.4415e+28,1.6076e+29,1.1432e+29,8.1350e+27,8.4810e+27,3.5300e+27,3.5000e+27,19.0,74.6,4.5,1.9,3.6908e+29,3.6161e+29,4.1190e+27,3.3530e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
214,3.6523e+29,6.9565e+28,2.7256e+29,1.6056e+28,7.0400e+27,3.5919e+28,3.3646e+28,1.6225e+29,1.1032e+29,7.7740e+27,8.2820e+27,3.5220e+27,3.5180e+27,19.0,74.6,4.4,1.9,3.6527e+29,3.5798e+29,4.0770e+27,3.2200e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
215,3.6334e+29,6.9026e+28,2.7125e+29,1.6021e+28,7.0380e+27,3.6122e+28,3.2904e+28,1.6457e+29,1.0668e+29,7.9290e+27,8.0920e+27,3.4980e+27,3.5400e+27,19.0,74.7,4.4,1.9,3.6338e+29,3.5606e+29,3.9840e+27,3.3420e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
216,3.5888e+29,6.8834e+28,2.6712e+29,1.5890e+28,7.0330e+27,3.6659e+28,3.2175e+28,1.6484e+29,1.0228e+29,7.6940e+27,8.1960e+27,3.5250e+27,3.5080e+27,19.2,74.4,4.4,2.0,3.5878e+29,3.5151e+29,3.9480e+27,3.3230e+27,0.0000e+00,0.0000e+00,98.0,1.1,0.9
217,3.5578e+29,6.7994e+28,2.6506e+29,1.5687e+28,7.0380e+27,3.4029e+28,3.3965e+28,1.5336e+29,1.1169e+29,7.7700e+27,7.9170e+27,3.4520e+27,3.5860e+27,19.1,74.5,4.4,2.0,3.5590e+29,3.4845e+29,4.0010e+27,3.4450e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
218,3.5516e+29,6.7846e+28,2.6474e+29,1.5537e+28,7.0330e+27,3.4371e+28,3.3475e+28,1.5554e+29,1.0920e+29,7.4700e+27,8.0670e+27,3.4640e+27,3.5690e+27,19.1,74.5,4.4,2.0,3.5518e+29,3.4769e+29,4.0640e+27,3.4230e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
219,3.5350e+29,6.6729e+28,2.6449e+29,1.5252e+28,7.0290e+27,3.4602e+28,3.2127e+28,1.5906e+29,1.0543e+29,7.4720e+27,7.7800e+27,3.4740e+27,3.5550e+27,18.9,74.8,4.3,2.0,3.5347e+29,3.4610e+29,4.0100e+27,3.3570e+27,0.0000e+00,0.0000e+00,97.9,1.1,0.9
220,3.5120e+29,6.6576e+28,2.6272e+29,1.4873e+28,7.0290e+27,3.5042e+28,3.1534e+28,1.6134e+29,1.0138e+29,7.2600e+27,7.6130e+27,3.5350e+27,3.4940e+27,19.0,74.8,4.2,2.0,3.5123e+29,3.4387e+29,3.9630e+27,3.3990e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
221,3.5105e+29,6.6456e+28,2.6271e+29,1.4847e+28,7.0360e+27,3.5445e+28,3.1011e+28,1.6440e+29,9.8306e+28,7.2370e+27,7.6100e+27,3.4990e+27,3.5370e+27,18.9,74.8,4.2,2.0,3.5096e+29,3.4355e+29,3.9150e+27,3.4950e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
222,3.4609e+29,6.5460e+28,2.5879e+29,1.4796e+28,7.0400e+27,3.2965e+28,3.2495e+28,1.5135e+29,1.0745e+29,7.4810e+27,7.3150e+27,3.4600e+27,3.5800e+27,18.9,74.8,4.3,2.0,3.4618e+29,3.3865e+29,3.9190e+27,3.6160e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.0
223,3.4518e+29,6.5418e+28,2.5810e+29,1.4656e+28,7.0150e+27,3.3454e+28,3.1964e+28,1.5362e+29,1.0447e+29,7.2470e+27,7.4090e+27,3.5060e+27,3.5090e+27,19.0,74.8,4.2,2.0,3.4528e+29,3.3785e+29,3.9310e+27,3.4920e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
224,3.4253e+29,6.4772e+28,2.5659e+29,1.4134e+28,7.0380e+27,3.3966e+28,3.0806e+28,1.5625e+29,1.0034e+29,7.1680e+27,6.9660e+27,3.5640e+27,3.4740e+27,18.9,74.9,4.1,2.1,3.4244e+29,3.3522e+29,3.8150e+27,3.4040e+27,0.0000e+00,0.0000e+00,97.9,1.1,1.0
225,3.4216e+29,6.4152e+28,2.5700e+29,1.3991e+28,7.0170e+27,3.4067e+28,3.0085e+28,1.5967e+29,9.7325e+28,6.8630e+27,7.1280e+27,3.5720e+27,3.4450e+27,18.7,75.1,4.1,2.1,3.4219e+29,3.3469e+29,3.9460e+27,3.5450e+27,0.0000e+00,0.0000e+00,97.8,1.2,1.0
226,3.4079e+29,6.3691e+28,2.5622e+29,1.3848e+28,7.0270e+27,3.4032e+28,2.9659e+28,1.6120e+29,9.5021e+28,6.8170e+27,7.0310e+27,3.4590e+27,3.5680e+27,18.7,75.2,4.1,2.1,3.4087e+29,3.3351e+29,3.8530e+27,3.5020e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.0
227,3.3557e+29,6.2619e+28,2.5230e+29,1.3669e+28,6.9840e+27,3.2774e+28,2.9845e+28,1.5472e+29,9.7579e+28,6.7770e+27,6.8920e+27,3.5130e+27,3.4710e+27,18.7,75.2,4.1,2.1,3.3561e+29,3.2838e+29,3.7570e+27,3.4710e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.0
228,3.3561e+29,6.2931e+28,2.5187e+29,1.3774e+28,7.0370e+27,3.2816e+28,3.0115e+28,1.5231e+29,9.9559e+28,7.0190e+27,6.7550e+27,3.4980e+27,3.5390e+27,18.8,75.0,4.1,2.1,3.3560e+29,3.2811e+29,3.8130e+27,3.6750e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.1
229,3.3419e+29,6.1901e+28,2.5197e+29,1.3331e+28,6.9940e+27,3.2798e+28,2.9103e+28,1.5577e+29,9.6193e+28,6.7740e+27,6.5570e+27,3.4560e+27,3.5380e+27,18.5,75.4,4.0,2.1,3.3409e+29,3.2668e+29,3.7990e+27,3.6170e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.1
230,3.3154e+29,6.1486e+28,2.4990e+29,1.3144e+28,7.0170e+27,3.2810e+28,2.8676e+28,1.5746e+29,9.2433e+28,6.6570e+27,6.4870e+27,3.5080e+27,3.5090e+27,18.5,75.4,4.0,2.1,3.3149e+29,3.2424e+29,3.6470e+27,3.6010e+27,0.0000e+00,0.0000e+00,97.8,1.1,1.1
231,3.2767e+29,6.0521e+28,2.4726e+29,1.2891e+28,7.0020e+27,3.2857e+28,2.7664e+28,1.5876e+29,8.8492e+28,6.4780e+27,6.4130e+27,3.5750e+27,3.4270e+27,18.5,75.5,3.9,2.1,3.2787e+29,3.2053e+29,3.7820e+27,3.5590e+27,0.0000e+00,0.0000e+00,97.8,1.2,1.1
232,3.2394e+29,6.0560e+28,2.4380e+29,1.2562e+28,7.0170e+27,3.3186e+28,2.7374e+28,1.5982e+29,8.3980e+28,6.4440e+27,6.1180e+27,3.5220e+27,3.4950e+27,18.7,75.3,3.9,2.2,3.2373e+29,3.1660e+29,3.7370e+27,3.4010e+27,0.0000e+00,0.0000e+00,97.8,1.2,1.1
233,3.2508e+29,5.9897e+28,2.4537e+29,1.2806e+28,7.0140e+27,3.2107e+28,2.7790e+28,1.5304e+29,9.2323e+28,6.7770e+27,6.0290e+27,3.5140e+27,3.5000e+27,18.4,75.5,3.9,2.2,3.2521e+29,3.1791e+29,3.7580e+27,3.5470e+27,0.0000e+00,0.0000e+00,97.8,1.2,1.1
234,3.2095e+29,5.9187e+28,2.4256e+29,1.2189e+28,7.0060e+27,3.1652e+28,2.7535e+28,1.5154e+29,9.1022e+28,6.3760e+27,5.8130e+27,3.4470e+27,3.5590e+27,18.4,75.6,3.8,2.2,3.2094e+29,3.1363e+29,3.9040e+27,3.4090e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
235,3.1940e+29,5.8876e+28,2.4129e+29,1.2240e+28,6.9920e+27,3.2073e+28,2.6803e+28,1.5313e+29,8.8162e+28,6.5260e+27,5.7140e+27,3.5750e+27,3.4170e+27,18.4,75.5,3.8,2.2,3.1945e+29,3.1210e+29,3.7780e+27,3.5700e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
236,3.1785e+29,5.8375e+28,2.4047e+29,1.2001e+28,7.0040e+27,3.2416e+28,2.5959e+28,1.5484e+29,8.5634e+28,6.2940e+27,5.7070e+27,3.5010e+27,3.5030e+27,18.4,75.7,3.8,2.2,3.1787e+29,3.1051e+29,3.8400e+27,3.5220e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
237,3.1387e+29,5.7599e+28,2.3769e+29,1.1590e+28,6.9940e+27,3.2149e+28,2.5450e+28,1.5573e+29,8.1956e+28,6.1230e+27,5.4670e+27,3.5090e+27,3.4850e+27,18.4,75.7,3.7,2.2,3.1384e+29,3.0657e+29,3.8180e+27,3.4550e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
238,3.1372e+29,5.7234e+28,2.3796e+29,1.1519e+28,7.0060e+27,3.2395e+28,2.4839e+28,1.5818e+29,7.9782e+28,6.0440e+27,5.4750e+27,3.4970e+27,3.5090e+27,18.2,75.9,3.7,2.2,3.1372e+29,3.0670e+29,3.6460e+27,3.3670e+27,0.0000e+00,0.0000e+00,97.8,1.2,1.1
239,3.0916e+29,5.6433e+28,2.3427e+29,1.1495e+28,6.9620e+27,3.1669e+28,2.4764e+28,1.5373e+29,8.0547e+28,6.2380e+27,5.2570e+27,3.4790e+27,3.4830e+27,18.3,75.8,3.7,2.3,3.0923e+29,3.0217e+29,3.6100e+27,3.4520e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
240,3.0974e+29,5.6134e+28,2.3508e+29,1.1537e+28,6.9890e+27,3.1280e+28,2.4854e+28,1.5109e+29,8.3987e+28,6.3640e+27,5.1730e+27,3.4860e+27,3.5030e+27,18.1,75.9,3.7,2.3,3.0977e+29,3.0251e+29,3.7750e+27,3.4930e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
241,3.0905e+29,5.5628e+28,2.3515e+29,1.1262e+28,7.0030e+27,3.1380e+28,2.4248e+28,1.5306e+29,8.2092e+28,6.0690e+27,5.1930e+27,3.4700e+27,3.5330e+27,18.0,76.1,3.6,2.3,3.0916e+29,3.0192e+29,3.7180e+27,3.5230e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
242,3.0551e+29,5.5169e+28,2.3247e+29,1.0910e+28,6.9650e+27,3.1424e+28,2.3745e+28,1.5418e+29,7.8294e+28,5.9430e+27,4.9670e+27,3.4940e+27,3.4710e+27,18.1,76.1,3.6,2.3,3.0548e+29,2.9844e+29,3.6500e+27,3.3930e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
243,3.0369e+29,5.4969e+28,2.3112e+29,1.0606e+28,6.9950e+27,3.1824e+28,2.3145e+28,1.5419e+29,7.6927e+28,5.8050e+27,4.8010e+27,3.5860e+27,3.4090e+27,18.1,76.1,3.5,2.3,3.0360e+29,2.9640e+29,3.7550e+27,3.4450e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.1
244,2.9938e+29,5.4029e+28,2.2777e+29,1.0602e+28,6.9760e+27,3.1478e+28,2.2551e+28,1.5349e+29,7.4286e+28,5.6070e+27,4.9950e+27,3.4360e+27,3.5400e+27,18.0,76.1,3.5,2.3,2.9936e+29,2.9247e+29,3.5730e+27,3.3210e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
245,2.9910e+29,5.3714e+28,2.2786e+29,1.0532e+28,6.9850e+27,3.1879e+28,2.1835e+28,1.5681e+29,7.1051e+28,5.7450e+27,4.7870e+27,3.4470e+27,3.5380e+27,18.0,76.2,3.5,2.3,2.9904e+29,2.9203e+29,3.6550e+27,3.3510e+27,0.0000e+00,0.0000e+00,97.7,1.2,1.1
246,2.9774e+29,5.3315e+28,2.2701e+29,1.0422e+28,6.9890e+27,3.1385e+28,2.1930e+28,1.5302e+29,7.3988e+28,5.7780e+27,4.6440e+27,3.5650e+27,3.4240e+27,17.9,76.2,3.5,2.3,2.9771e+29,2.9068e+29,3.6510e+27,3.3810e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.1
247,2.9351e+29,5.2502e+28,2.2342e+29,1.0616e+28,6.9700e+27,3.0854e+28,2.1648e+28,1.4926e+29,7.4168e+28,5.9780e+27,4.6380e+27,3.4640e+27,3.5060e+27,17.9,76.1,3.6,2.4,2.9372e+29,2.8666e+29,3.5890e+27,3.4730e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.2
248,2.9227e+29,5.1915e+28,2.2310e+29,1.0305e+28,6.9540e+27,3.0711e+28,2.1204e+28,1.5078e+29,7.2312e+28,5.8350e+27,4.4700e+27,3.5270e+27,3.4270e+27,17.8,76.3,3.5,2.4,2.9224e+29,2.8521e+29,3.5590e+27,3.4660e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.2
249,2.9102e+29,5.1394e+28,2.2269e+29,9.9400e+27,7.0010e+27,3.0610e+28,2.0784e+28,1.5147e+29,7.1218e+28,5.6100e+27,4.3300e+27,3.5510e+27,3.4500e+27,17.7,76.5,3.4,2.4,2.9088e+29,2.8376e+29,3.7350e+27,3.3870e+27,0.0000e+00,0.0000e+00,97.6,1.3,1.2
250,2.8856e+29,5.0901e+28,2.2098e+29,9.7080e+27,6.9670e+27,3.0768e+28,2.0133e+28,1.5255e+29,6.8435e+28,5.5470e+27,4.1610e+27,3.4420e+27,3.5250e+27,17.6,76.6,3.4,2.4,2.8865e+29,2.8140e+29,3.7130e+27,3.5350e+27,0.0000e+00,0.0000e+00,97.5,1.3,1.2
251,2.8633e+29,5.1128e+28,2.1852e+29,9.6910e+27,6.9850e+27,3.1114e+28,2.0014e+28,1.5219e+29,6.6338e+28,5.3960e+27,4.2950e+27,3.4930e+27,3.4920e+27,17.9,76.3,3.4,2.4,2.8641e+29,2.7949e+29,3.6440e+27,3.2680e+27,0.0000e+00,0.0000e+00,97.6,1.3,1.1
252,2.8117e+29,5.0005e+28,2.1485e+29,9.3740e+27,6.9320e+27,3.1020e+28,1.8985e+28,1.5067e+29,6.4180e+28,5.1970e+27,4.1770e+27,3.4570e+27,3.4750e+27,17.8,76.4,3.3,2.5,2.8111e+29,2.7421e+29,3.5140e+27,3.3850e+27,0.0000e+00,0.0000e+00,97.5,1.3,1.2
253,2.8200e+29,5.0112e+28,2.1575e+29,9.1500e+27,6.9840e+27,3.1049e+28,1.9063e+28,1.5251e+29,6.3247e+28,5.2570e+27,3.8930e+27,3.5000e+27,3.4840e+27,17.8,76.5,3.2,2.5,2.8219e+29,2.7539e+29,3.5060e+27,3.3000e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.2
254,2.7903e+29,4.9470e+28,2.1345e+29,9.1640e+27,6.9450e+27,3.0749e+28,1.8721e+28,1.5084e+29,6.2609e+28,5.3110e+27,3.8530e+27,3.4280e+27,3.5170e+27,17.7,76.5,3.3,2.5,2.7877e+29,2.7204e+29,3.4600e+27,3.2680e+27,0.0000e+00,0.0000e+00,97.6,1.2,1.2
